着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
3,5,5,テンバガー,牡3,56,Ｍ．デム,2:15.2,1/2,**,,,,,3-4-4-2,35.3,2.2,1,508(-4),,,,[西]藤岡健一,Ｇ１レーシング,253.2,202106030409
4,2,2,ゲンパチリベロ,牡3,56,津村明秀,2:15.3,3/4,**,,,,,5-5-5-5,34.9,7.2,3,474(+4),,,,[東]堀井雅広,平野武志,150.0,202106030409
5,8,10,ナックイルシーブ,牡3,56,菅原明良,2:15.4,1/2,**,,,,,6-6-6-6,34.8,17.9,6,514(-4),,,,[東]杉浦宏昭,小松欣也,101.0,202106030409
6,1,1,ミエノムガール,牡3,56,田辺裕信,2:15.4,クビ,**,,,,,9-9-9-9,34.4,11.2,4,504(-4),,,,[東]国枝栄,里見美惠子,,202106030409
7,7,7,サクセスエース,牡3,56,木幡初也,2:16.1,4,**,,,,,2-2-2-2,36.5,33.7,7,484(-6),,,,[東]竹内正洋,鈴木芳夫,,202106030409
8,8,9,ワカミヤクオーレ,牡3,56,石川裕紀,2:16.2,1/2,**,,,,,3-2-2-2,36.6,58.3,8,496(0),,,,[東]稲垣幸雄,芳川貴行,,202106030409
9,3,3,ニシノオイカゼ,牡3,56,勝浦正樹,2:16.8,4,**,,,,,1-1-1-1,37.3,69.5,9,476(-6),,,,[東]武市康男,西山茂行,,202106030409
10,6,6,トミケンベレムド,牡3,56,野中悠太,2:17.6,5,**,,,,,9-9-9-10,36.6,91.3,10,534(+6),,,,[東]小西一男,蓑島竜一,,202106030409
1,4,6,シャチ,牡4,57,原優介,1:35.9,,**,,,,,10-4-6,34.3,28.2,10,470(-4),,,,[東]小桧山悟,中村勝彦,"1,532.9",202106030410
2,7,13,ドゥラモット,牝4,55,丸田恭介,1:36.0,1/2,**,,,,,2-2-2,34.8,11.3,3,472(-6),,,,[西]安田隆行,雅苑興業,609.4,202106030410
3,4,7,アオイクレアトール,牡4,57,田辺裕信,1:36.0,アタマ,**,,,,,3-4-3,34.5,1.6,1,484(0),,,,[東]古賀慎明,新谷幸義,384.7,202106030410
4,5,8,エバーミランダ,牝6,55,横山和生,1:36.1,3/4,**,,,,,1-1-1,35.0,21.6,7,432(-2),,,,[東]久保田貴,宇田豊,230.0,202106030410
5,8,15,テンワールドレイナ,牝6,55,Ｍ．デム,1:36.2,クビ,**,,,,,13-11-10,34.2,16.9,4,478(-6),,,,[東]矢野英一,天白泰司,150.0,202106030410
6,7,12,ランドルーラー,牡5,57,横山武史,1:36.3,3/4,**,,,,,13-13-14,34.1,22.8,8,506(-4),,,,[東]伊藤圭三,ゴドルフィン,,202106030410
7,2,2,ヘイワノツカイ,牡5,57,丸山元気,1:36.3,ハナ,**,,,,,3-4-3,34.8,18.0,6,462(+2),,,,[東]相沢郁,星野壽市,,202106030410
8,6,10,レディードリー,牝5,55,木幡巧也,1:36.3,ハナ,**,,,,,5-7-7,34.6,160.6,15,444(-8),,,,[東]深山雅史,小林博雄,,202106030410
9,6,11,エメラルスター,牡7,57,津村明秀,1:36.4,1/2,**,,,,,15-13-10,34.2,72.5,13,472(+8),,,,[東]相沢郁,高橋勉,,202106030410
10,5,9,プリマジア,牡4,57,菅原明良,1:36.5,3/4,**,,,,,5-3-3,35.2,75.6,14,456(-4),,,,[東]金成貴史,藤沼利夫,,202106030410
11,3,4,ヤマニンプレシオサ,牝4,55,江田照男,1:36.5,ハナ,**,,,,,12-13-14,34.3,61.2,12,462(+6),,,,[東]辻哲英,土井肇,,202106030410
12,1,1,オータムレッド,牝4,55,石川裕紀,1:36.6,1,**,,,,,8-7-8,34.9,7.1,2,444(0),,,,[東]手塚貴久,青芝商事,,202106030410
13,3,5,ルフィアンキック,牡5,57,吉田豊,1:36.7,クビ,**,,,,,9-11-13,34.7,56.4,11,466(-10),,,,[東]小島茂之,ＫＩＣレーシング,,202106030410
14,2,3,ソスピタ,牝4,55,丹内祐次,1:36.7,クビ,**,,,,,5-7-8,35.0,26.0,9,438(-4),,,,[東]畠山吉宏,ビッグレッドファーム,,202106030410
15,8,14,コスモヨハネ,牡9,57,柴田大知,1:37.0,1.1/2,**,,,,,10-7-10,35.3,17.8,5,494(-6),,,,[東]高橋裕,ビッグレッドファーム,,202106030410
1,7,12,サトノエルドール,牡5,57,横山和生,2:00.7,,**,,,,,4-4-2-2,34.6,11.8,5,478(0),,,,[東]国枝栄,サトミホースカンパニー,"1,849.4",202106030411
2,8,13,ルビーカサブランカ,牝4,55,横山武史,2:00.8,クビ,**,,,,,6-7-8-7,34.1,4.4,2,458(0),,,,[西]須貝尚介,金子真人ホールディングス,738.4,202106030411
3,3,3,ダブルシャープ,牡6,57,浜中俊,2:00.8,アタマ,**,,,,,9-8-5-4,34.4,5.2,3,486(-2),,,,[西]渡辺薫彦,天堀忠博,464.2,202106030411
4,4,6,アンティシペイト,牡4,57,田辺裕信,2:00.9,1/2,**,,,,,4-5-5-7,34.5,2.7,1,496(-12),,,,[東]国枝栄,Ｇ１レーシング,270.0,202106030411
5,5,7,トラストケンシン,牡6,57,吉田豊,2:00.9,1/2,**,,,,,13-13-12-12,33.9,42.6,9,458(-8),,,,[東]高橋文雅,菅波立知子,182.0,202106030411
6,2,2,ナイトバナレット,牡7,57,勝浦正樹,2:01.0,1/2,**,,,,,9-10-11-11,34.1,75.6,11,490(0),,,,[西]田中克典,シルクレーシング,,202106030411
7,1,1,ヒシヴィクトリー,牡6,57,木幡巧也,2:01.2,1.1/4,**,,,,,8-8-8-10,34.6,14.3,6,490(-6),,,,[東]牧光二,阿部雅英,,202106030411
8,3,4,ハーメティキスト,牡5,57,北村宏司,2:01.2,ハナ,**,,,,,6-5-5-4,34.8,7.2,4,464(+4),,,,[東]木村哲也,キャロットファーム,,202106030411
9,4,5,ルヴォルグ,牡5,57,杉原誠人,2:01.3,1/2,**,,,,,9-10-8-7,34.7,16.0,7,540(+18),,,,[東]藤沢和雄,フクキタル,,202106030411
10,6,10,バリングラ,セ7,57,石橋脩,2:01.4,クビ,**,,,,,9-10-12-13,34.4,22.5,8,560(+6),,,,[東]堀宣行,キャロットファーム,,202106030411
11,5,8,ウィナーポイント,牝6,55,丹内祐次,2:01.6,1.1/4,**,,,,,1-1-1-1,36.1,99.9,13,428(-4),,,,[東]和田勇介,岡田牧雄,,202106030411
12,7,11,バレーノロッソ,牡6,57,菅原明良,2:01.8,1,**,,,,,2-2-2-3,35.7,73.5,10,506(+6),,,,[西]石坂公一,社台レースホース,,202106030411
13,6,9,エターナルヴィテス,牡5,57,田中勝春,2:01.9,1,**,,,,,13-13-14-14,34.7,81.6,12,474(-10),,,,[東]松山将樹,永井廣司,,202106030411
14,8,14,シビックヴァーゴ,牡5,57,宮崎北斗,2:02.3,2.1/2,**,,,,,3-3-2-4,36.2,207.7,14,466(-2),,,,[東]伊坂重信,國枝久美子,,202106030411
1,7,13,カフェスペランツァ,牡4,57,田辺裕信,1:52.8,,**,,,,,9-8-7-6,37.4,2.9,1,512(-2),,,,[東]中舘英二,西川恭子,"1,100.0",202106030412
2,5,8,ペルセウスシチー,牡4,57,石橋脩,1:53.0,1.1/4,**,,,,,4-3-5-4,37.8,5.5,3,470(0),,,,[東]池上昌和,友駿ホースクラブ,440.0,202106030412
3,8,14,アルーフクライ,セ7,57,浜中俊,1:53.0,クビ,**,,,,,6-6-2-2,38.0,4.6,2,484(-4),,,,[東]宗像義忠,社台レースホース,280.0,202106030412
4,6,11,レオアルティメット,牡6,57,木幡巧也,1:53.3,1.1/2,**,,,,,2-2-2-2,38.4,17.5,6,540(0),,,,[東]牧光二,レオ,170.0,202106030412
5,8,15,グリニッジシチー,セ5,57,石川裕紀,1:53.3,クビ,**,,,,,1-1-1-1,38.4,26.8,8,464(+6),,,,[東]相沢郁,友駿ホースクラブ,110.0,202106030412
6,2,3,ヴィーダ,セ6,57,勝浦正樹,1:53.4,1/2,**,,,,,3-3-5-4,38.2,43.0,9,440(+2),,,,[東]堀井雅広,スマイルファーム,,202106030412
7,3,5,ダイワドノヴァン,セ7,57,野中悠太,1:53.5,1/2,**,,,,,10-10-11-9,37.7,68.4,10,526(-4),,,,[東]池上昌和,大城正一,,202106030412
8,4,7,モリノカワセミ,牝5,52,横山琉人,1:54.0,3,**,,,,,4-5-7-6,38.6,23.3,7,458(-4),,,,[東]大江原哲,森和久,,202106030412
9,5,9,ヴォートルエロー,牡4,57,江田照男,1:54.1,1/2,**,,,,,8-8-9-9,38.5,8.0,5,484(-6),,,,[東]田村康仁,ラ・メール,,202106030412
10,1,1,ストラテジーマップ,牡4,57,横山典弘,1:54.2,クビ,**,,,,,15-14-14-11,38.0,5.5,4,488(-4),,,,[東]菊沢隆徳,社台レースホース,,202106030412
11,7,12,キャベンディッシュ,牡6,55,山田敬士,1:54.2,ハナ,**,,,,,12-10-4-6,39.1,108.2,12,512(-4),,,,[東]小桧山悟,本杉芳郎,,202106030412
12,4,6,アルマスティング,セ5,54,永野猛蔵,1:54.3,1/2,**,,,,,12-13-13-15,38.3,70.9,11,494(-16),,,,[東]矢野英一,コウトミックレーシング,,202106030412
13,2,2,デストロイ,牡7,57,丹内祐次,1:54.4,1,**,,,,,14-14-14-14,38.2,278.1,15,516(-4),,,,[東]高橋裕,諸岡慶,,202106030412
14,6,10,スズノアリュール,牡6,57,武士沢友,1:55.0,3.1/2,**,,,,,10-10-11-11,39.2,223.4,14,486(-6),,,,[東]林徹,新木鈴子,,202106030412
15,3,4,グラスレオ,牡6,56,菅原明良,1:55.5,3,**,,,,,6-6-9-11,39.8,146.8,13,506(-2),,,,[東]尾形和幸,半沢,,202106030412
1,4,7,ノアファンタジー,牝3,51,横山琉人,1:11.4,,**,,,,,1-1,37.1,1.9,1,466(+2),,,,[東]大江原哲,佐山公男,510.0,202106030501
2,8,16,スリーマイトコーズ,牝3,54,Ｍ．デム,1:12.2,5,**,,,,,5-5,37.1,3.2,2,450(+2),,,,[東]田中剛,永井商事,200.0,202106030501
3,6,11,リトルカプリース,牝3,54,ルメール,1:13.2,6,**,,,,,8-7,38.0,8.4,3,418(-6),,,,[東]加藤征弘,吉田照哉,130.0,202106030501
4,8,15,ネオトリニティー,牝3,54,内田博幸,1:13.3,1/2,**,,,,,3-2,38.7,47.7,9,414(+6),,,,[東]小手川準,フィールドレーシング,77.0,202106030501
5,2,3,キュートラン,牝3,54,吉田豊,1:13.3,アタマ,**,,,,,8-9,38.0,13.9,4,460(-4),,,,[東]高橋文雅,岡村善行,51.0,202106030501
6,1,2,アウリッシュ,牝3,51,永野猛蔵,1:13.5,3/4,**,,,,,14-11,37.9,46.8,8,456(+2),,,,[東]伊藤圭三,ゴドルフィン,,202106030501
7,3,5,リテラチュア,牝3,54,武藤雅,1:13.5,クビ,**,,,,,15-15,37.0,204.9,13,414(+10),,,,[東]竹内正洋,吉田照哉,,202106030501
8,6,12,バナナムーン,牝3,54,木幡巧也,1:13.6,クビ,**,,,,,11-11,38.2,326.1,15,446(-10),,,,[東]佐藤吉勝,田頭勇貴,,202106030501
9,2,4,エミーブリッツ,牝3,54,原田和真,1:13.6,アタマ,**,,,,,8-7,38.4,140.5,11,412(0),,,,[東]小桧山悟,今井優,,202106030501
10,5,10,リュウノクララ,牝3,54,横山和生,1:13.9,1.3/4,**,,,,,3-2,39.3,15.0,5,454(+8),,,,[東]小野次郎,蓑島竜一,,202106030501
11,4,8,アナマリー,牝3,54,北村宏司,1:14.0,クビ,**,,,,,5-6,39.0,16.7,6,450(-10),,,,[東]古賀慎明,ゴドルフィン,,202106030501
12,3,6,マザーフェイヴァー,牝3,54,野中悠太,1:14.2,1.1/4,**,,,,,2-2,39.8,29.8,7,428(+2),,,,[東]上原博之,ターフ・スポート,,202106030501
13,5,9,ブレイキンルース,牝3,54,岩田望来,1:14.3,1,**,,,,,11-11,38.9,161.5,12,418(0),,,,[東]中川公成,石井義人,,202106030501
14,1,1,ナムラスパロー,牝3,51,原優介,1:14.9,3.1/2,**,,,,,11-11,39.4,136.5,10,390(-20),,,,[東]武市康男,奈村睦弘,,202106030501
15,7,14,ビップアトレー,牝3,53,木幡育也,1:15.9,6,**,,,,,5-9,40.9,220.0,14,408(-2),,,,[東]田島俊明,鈴木邦英,,202106030501
16,7,13,サンタスカルーサ,牝3,54,的場勇人,1:19.3,大,**,,,,,16-16,40.8,506.8,16,396(0),,,,[東]的場均,加藤ステーブル,,202106030501
1,3,3,ロイヤルダンス,牡3,56,ルメール,1:54.3,,**,,,,,1-1-1-1,37.9,1.7,1,480(+4),,,,[東]林徹,上野直樹,510.0,202106030502
2,1,1,デルマタモン,牡3,56,横山和生,1:54.4,3/4,**,,,,,3-2-3-2,37.7,2.9,2,498(-6),,,,[東]勢司和浩,浅沼廣幸,200.0,202106030502
3,4,5,ネオヒューズ,牡3,56,丸山元気,1:55.7,8,**,,,,,6-6-7-5,38.7,11.9,4,482(-6),,,,[東]小西一男,西田俊二,130.0,202106030502
4,7,11,ノアウィンザー,牡3,53,小林脩斗,1:55.9,1,**,,,,,11-10-7-8,38.8,49.6,7,442(-12),,,,[東]石毛善彦,佐山公男,77.0,202106030502
5,7,10,トーセンマーク,牡3,56,北村宏司,1:56.1,3/4,**,,,,,8-8-5-5,39.3,20.9,5,510(+6),,,,[東]古賀慎明,島川隆哉,51.0,202106030502
6,8,13,ナヴィリオ,牡3,56,木幡巧也,1:56.3,1.1/2,**,,,,,2-2-2-2,39.8,35.2,6,492(-2),,,,[東]黒岩陽一,Ｇ１レーシング,,202106030502
7,8,12,マリアッチ,牡3,53,永野猛蔵,1:56.5,1.1/4,**,,,,,8-8-9-9,39.1,392.6,13,470(0),,,,[東]中野栄治,内藤好江,,202106030502
8,5,6,ミソライロ,牝3,51,原優介,1:56.5,ハナ,**,,,,,10-10-11-11,38.8,247.8,11,450(+8),,,,[西]高柳大輔,ターフ・スポート,,202106030502
9,6,8,タツセンジンムソウ,牡3,56,武士沢友,1:56.6,3/4,**,,,,,13-13-11-9,39.0,94.5,8,482(-4),,,,[東]古賀史生,鈴木高幸,,202106030502
10,6,9,シャークウォーニン,牡3,56,原田和真,1:56.8,1.1/4,**,,,,,6-6-5-7,40.0,338.4,12,466(+2),,,,[東]小桧山悟,井上久光,,202106030502
11,4,4,アミラルレジェンド,牡3,56,田辺裕信,1:57.0,1,**,,,,,4-4-3-4,40.4,7.4,3,508(-4),,,,[東]伊藤圭三,吉田照哉,,202106030502
12,2,2,カフェファンタスト,牡3,53,横山琉人,1:57.0,クビ,**,,,,,11-10-13-12,38.8,162.3,10,496(+2),,,,[東]和田雄二,西川恭子,,202106030502
13,5,7,ミラティオ,牝3,54,柴田大知,2:00.8,大,**,,,,,4-4-9-13,43.3,137.6,9,530(-2),,,,[東]天間昭一,ビッグレッドファーム,,202106030502
1,5,10,マイネルアミスター,牡3,56,柴田大知,1:12.4,,**,,,,,1-1,37.9,128.7,11,480(-8),,,,[東]古賀慎明,サラブレッドクラブ・ラフィアン,510.0,202106030503
2,2,3,カズオ,牡3,56,横山和生,1:12.5,1/2,**,,,,,5-5,37.3,4.7,2,486(+4),,,,[東]武市康男,國分純,200.0,202106030503
3,3,6,マサカウマザンマイ,牡3,56,野中悠太,1:13.3,5,**,,,,,10-9,37.4,35.1,8,472(+6),,,,[東]青木孝文,鈴木慈雄,130.0,202106030503
4,1,2,シャイニングマーズ,牡3,56,Ｍ．デム,1:13.5,1.1/2,**,,,,,9-9,37.7,9.3,4,492(0),,,,[東]伊藤大士,畑佐博,77.0,202106030503
5,4,8,オープンワールド,牡3,56,吉田豊,1:13.5,クビ,**,,,,,8-6,38.0,15.3,5,476(+4),,,,[東]尾関知人,明栄商事,51.0,202106030503
6,5,9,シゲルカチョウホサ,牝3,54,柴田善臣,1:13.6,1/2,**,,,,,3-3,38.7,150.4,12,468(-6),,,,[東]石毛善彦,森中蕃,,202106030503
7,3,5,ビヨンドザシーン,牡3,56,内田博幸,1:13.9,2,**,,,,,12-11,37.5,17.4,6,460(0),,,,[東]的場均,ミルファーム,,202106030503
8,6,11,ネズコ,牝3,54,岩田望来,1:14.0,クビ,**,,,,,5-6,38.7,29.4,7,444(+2),,,,[東]戸田博文,吉澤ホールディングス,,202106030503
9,2,4,トーセンガイア,牝3,51,原優介,1:14.0,クビ,**,,,,,7-6,38.6,9.0,3,458(+8),,,,[東]小桧山悟,島川隆哉,,202106030503
10,8,16,イダリス,牝3,54,石川裕紀,1:14.1,クビ,**,,,,,2-2,39.4,271.3,14,428(-2),,,,[東]藤原辰雄,松尾正,,202106030503
11,4,7,サンミラー,牝3,51,永野猛蔵,1:14.7,3.1/2,**,,,,,3-3,39.7,52.2,10,440(-8),,,,[東]堀井雅広,諸岡慶,,202106030503
12,8,15,グランディス,牡3,56,田辺裕信,1:14.9,3/4,**,,,,,11-11,38.9,1.7,1,460(-2),,,,[東]高橋裕,石井輝昭,,202106030503
13,6,12,ラピラータ,牝3,51,横山琉人,1:15.0,3/4,**,,,,,12-11,38.7,42.8,9,474(0),,,,[東]杉浦宏昭,谷川牧場,,202106030503
14,7,13,フィジータイム,牡3,53,小林脩斗,1:21.0,大,**,,,,,14-14,41.0,156.4,13,490(-6),,,,[東]佐藤吉勝,スピードファーム,,202106030503
中,7,14,デュランタ,セ3,56,嶋田純次,,,**,,,,,,,300.2,15,482(-12),,,,[東]的場均,ミルファーム,,202106030503
除,1,1,イルクオーレ,牡3,56,石橋脩,,,**,,,,,,,---,,506(0),,,,[東]高橋文雅,ヒダカ・ブリーダーズ・ユニオン,,202106030503
1,2,2,クインズミモザ,牝3,54,野中悠太,1:55.7,,**,,,,,10-10-7-6,37.3,5.5,3,514(+2),,,,[東]池上昌和,ケイアイスタリオン,510.0,202106030504
2,5,8,キュン,牝3,54,岩田望来,1:56.4,4,**,,,,,3-2-2-2,38.7,11.4,6,456(-2),,,,[東]戸田博文,吉澤ホールディングス,200.0,202106030504
3,8,13,アラゴナイト,牝3,54,杉原誠人,1:56.4,ハナ,**,,,,,3-2-2-2,38.7,2.7,1,434(-2),,,,[東]加藤和宏,重松國建,130.0,202106030504
4,4,6,キアヌマウナ,牝3,54,黛弘人,1:56.7,1.1/2,**,,,,,13-13-9-9,38.0,19.9,7,498(-2),,,,[東]和田雄二,ターフ・スポート,77.0,202106030504
5,6,10,ホウオウハイエスト,牝3,54,北村宏司,1:56.8,3/4,**,,,,,6-6-5-4,38.7,21.7,8,510(+8),,,,[東]奥村武,小笹芳央,51.0,202106030504
6,8,14,アベレージマーク,牝3,54,Ｍ．デム,1:57.1,2,**,,,,,7-6-5-5,39.1,7.2,4,460(-6),,,,[東]大和田成,金子真人ホールディングス,,202106030504
7,7,12,サンフィニティ,牝3,54,横山武史,1:57.2,クビ,**,,,,,2-2-1-1,39.5,8.0,5,436(+10),,,,[東]鈴木伸尋,社台レースホース,,202106030504
8,3,4,ナイルローズ,牝3,54,丸山元気,1:57.5,1.3/4,**,,,,,9-9-7-8,39.1,5.1,2,456(-2),,,,[東]粕谷昌央,海谷幸司,,202106030504
9,1,1,プリオールトップ,牝3,54,木幡巧也,1:57.8,2,**,,,,,12-12-9-9,39.1,141.0,12,424(+2),,,,[東]佐藤吉勝,小林昌志,,202106030504
10,3,3,モアナモーリス,牝3,51,横山琉人,1:58.4,3.1/2,**,,,,,7-8-12-11,39.2,134.8,11,424(+10),,,,[東]林徹,ＩＨＲ,,202106030504
11,7,11,ゼンノベールアップ,牝3,51,原優介,1:58.7,2,**,,,,,3-5-11-12,39.8,61.0,10,478(-8),,,,[東]小手川準,大迫久美子,,202106030504
12,4,5,ジュエルケイヴ,牝3,54,田辺裕信,1:58.8,クビ,**,,,,,10-11-12-12,39.7,39.9,9,452(0),,,,[東]中舘英二,水上行雄,,202106030504
13,6,9,アウリイ,牝3,51,小林脩斗,1:59.4,3.1/2,**,,,,,1-1-4-6,41.6,361.5,14,450(0),,,,[東]武井亮,磯波勇Ｆ,,202106030504
14,5,7,ミエルドール,牝3,51,永野猛蔵,1:59.6,1.1/4,**,,,,,13-14-14-14,40.3,168.5,13,464(-6),,,,[東]林徹,Ｇ１レーシング,,202106030504
1,1,2,ガンダルフ,牡3,56,ルメール,2:01.8,,**,,,,,3-3-3-4,36.0,3.8,2,480(-6),,,,[東]国枝栄,サンデーレーシング,510.0,202106030505
2,2,3,マイネルマーティン,牡3,56,横山武史,2:02.3,3,**,,,,,7-6-6-4,36.2,9.3,4,478(-2),,,,[東]菊沢隆徳,サラブレッドクラブ・ラフィアン,200.0,202106030505
3,6,11,マイネルレガシー,牡3,56,Ｍ．デム,2:02.7,2.1/2,**,,,,,3-3-3-3,37.0,9.9,5,464(0),,,,[東]武市康男,サラブレッドクラブ・ラフィアン,130.0,202106030505
4,1,1,ジオパークフローラ,牝3,51,永野猛蔵,2:03.1,2.1/2,**,,,,,9-9-10-8,36.8,180.8,13,400(-4),,,,[東]柄崎孝,小関勝紀,77.0,202106030505
5,5,10,アダムスマイリー,牡3,56,内田博幸,2:03.2,3/4,**,,,,,9-9-10-8,36.9,158.9,12,446(0),,,,[東]青木孝文,廣崎双葉,51.0,202106030505
6,5,9,ヒアーズトゥライフ,牡3,56,横山典弘,2:03.2,アタマ,**,,,,,15-15-14-14,36.4,2.4,1,490(+10),,,,[東]菊沢隆徳,吉田照哉,,202106030505
7,3,6,シゲルシャイン,牡3,56,木幡巧也,2:03.3,3/4,**,,,,,12-12-10-12,36.9,76.8,10,460(+12),,,,[東]松山将樹,森中蕃,,202106030505
8,3,5,ディキシーデイズ,牡3,56,北村宏司,2:03.3,アタマ,**,,,,,7-6-6-7,37.2,5.6,3,498(+8),,,,[東]藤沢和雄,ゴドルフィン,,202106030505
9,8,17,マイネルキュリアス,牡3,56,武藤雅,2:03.6,1.3/4,**,,,,,2-2-2-2,38.1,153.3,11,480(-2),,,,[東]菊川正達,サラブレッドクラブ・ラフィアン,,202106030505
10,8,18,カシノオラフ,牡3,56,黛弘人,2:03.6,ハナ,**,,,,,12-12-13-12,36.9,453.4,18,444(-6),,,,[東]和田雄二,柏木務,,202106030505
11,8,16,エスティエレガント,牝3,51,小林脩斗,2:03.7,1/2,**,,,,,3-6-6-10,37.6,277.9,17,478(+2),,,,[東]清水英克,田畑利彦,,202106030505
12,2,4,ウインカンターレ,牝3,54,丸山元気,2:03.8,1/2,**,,,,,1-1-1-1,38.3,200.7,14,474(+2),,,,[東]上原博之,ウイン,,202106030505
13,7,14,ラヴオブネイチャー,牡3,56,横山和生,2:03.9,クビ,**,,,,,18-17-17-15,36.9,249.8,15,406(-4),,,,[東]深山雅史,吉田安惠,,202106030505
14,4,7,ドルフィンクエスト,牡3,56,杉原誠人,2:04.2,1.3/4,**,,,,,3-3-3-4,38.5,65.5,9,454(-6),,,,[東]伊藤大士,ミルファーム,,202106030505
15,4,8,マイネルスキーブ,牡3,56,柴田大知,2:04.2,クビ,**,,,,,17-17-9-10,38.0,12.3,6,464(+2),,,,[東]田島俊明,サラブレッドクラブ・ラフィアン,,202106030505
16,7,15,フジマサインパクト,牡3,56,田中勝春,2:04.8,3.1/2,**,,,,,16-16-14-15,38.0,34.4,7,432(+2),,,,[東]菊川正達,藤原正一,,202106030505
17,6,12,トーセンエドワード,牡3,53,原優介,2:04.8,クビ,**,,,,,9-11-14-17,38.0,56.1,8,508(+6),,,,[東]宗像義忠,島川隆哉,,202106030505
18,7,13,シングンジュピター,牡3,56,石川裕紀,2:07.0,大,**,,,,,12-14-18-18,39.6,257.4,16,478(0),,,,[東]伊坂重信,伊坂重憲,,202106030505
1,8,15,ダイモーン,牡3,56,江田照男,1:54.9,,**,,,,,2-2-2-2,40.3,3.8,2,508(-6),,,,[東]佐藤吉勝,平本敏夫,510.0,202106030506
2,1,2,コスモコラッジョ,牡3,56,柴田大知,1:55.1,1,**,,,,,1-1-1-1,40.6,3.0,1,484(-4),,,,[東]堀井雅広,ビッグレッドファーム,200.0,202106030506
3,7,14,メルツフリーデン,牡3,56,北村宏司,1:56.2,7,**,,,,,15-15-14-12,39.0,87.1,12,482(-8),,,,[東]伊坂重信,古岡宏仁,130.0,202106030506
4,3,5,ゲットアップ,セ3,56,木幡巧也,1:56.6,2,**,,,,,8-7-6-5,40.8,82.8,11,464(-14),,,,[東]牧光二,ニッシンホールディングス,77.0,202106030506
5,5,10,ジョブックルーチェ,牝3,51,原優介,1:57.2,4,**,,,,,3-2-3-3,42.2,51.3,8,456(-4),,,,[東]小桧山悟,萩本企画,51.0,202106030506
6,8,16,ミキノカラクリバコ,牡3,56,武士沢友,1:57.7,3,**,,,,,12-12-12-10,41.2,189.5,15,526(-4),,,,[東]南田美知,谷口久和,,202106030506
7,7,13,インフォーマント,牡3,56,ルメール,1:57.8,1/2,**,,,,,9-10-8-8,41.9,4.4,3,480(-2),,,,[東]加藤征弘,社台レースホース,,202106030506
8,5,9,ウィンドスピナー,牝3,54,石川裕紀,1:57.9,クビ,**,,,,,11-11-11-10,41.6,179.8,14,420(-4),,,,[東]稲垣幸雄,社台レースホース,,202106030506
9,3,6,オリオンテソーロ,牡3,55,木幡育也,1:58.0,1/2,**,,,,,15-15-15-15,40.4,120.1,13,482(-8),,,,[東]奥平雅士,了徳寺健二ホールディングス,,202106030506
10,6,12,クッキートン,牡3,56,Ｍ．デム,1:58.2,1.1/4,**,,,,,9-7-6-5,42.5,7.3,4,462(-2),,,,[東]大和田成,吉田安惠,,202106030506
11,2,4,フレーズメーカー,牡3,56,原田和真,1:58.5,1.3/4,**,,,,,5-5-3-3,43.5,11.7,5,488(+16),,,,[東]栗田徹,山口功一郎,,202106030506
12,4,8,スノーフレイム,牡3,53,小林脩斗,1:58.6,クビ,**,,,,,7-7-8-8,42.7,337.4,16,460(+2),,,,[東]石栗龍彦,松谷翔太,,202106030506
13,1,1,ティールブルー,牡3,56,野中悠太,1:58.7,3/4,**,,,,,13-13-13-14,41.8,69.6,10,456(-2),,,,[東]宮田敬介,青芝商事,,202106030506
14,4,7,アレデラヴァン,セ3,56,武藤雅,1:59.1,2.1/2,**,,,,,5-6-10-13,43.1,68.3,9,518(+4),,,,[東]高木登,塩川和則,,202106030506
15,2,3,ニシノバシャール,牡3,56,横山武史,2:00.2,7,**,,,,,4-4-5-5,44.8,22.8,7,466(-2),,,,[東]鈴木伸尋,西山茂行,,202106030506
16,6,11,ヴィンセントズー,牡3,56,田辺裕信,2:00.3,クビ,**,,,,,13-13-15-15,42.8,12.2,6,522(0),,,,[東]大竹正博,千明牧場,,202106030506
1,7,13,サイファーシチー,牡3,53,永野猛蔵,1:11.4,,**,,,,,2-1,37.6,3.2,1,480(0),,,,[東]伊藤圭三,友駿ホースクラブ,730.0,202106030507
2,7,14,ブーケオブアイリス,牡3,56,木幡巧也,1:11.4,クビ,**,,,,,4-4,37.3,16.8,8,496(+2),,,,[東]杉浦宏昭,小林善一,290.0,202106030507
3,8,16,ボイラーハウス,牡3,56,江田照男,1:11.7,1.3/4,**,,,,,10-7,36.8,7.9,5,488(-6),,,,[東]竹内正洋,永田博之,180.0,202106030507
4,5,9,キミワテル,牡3,56,武藤雅,1:11.8,クビ,**,,,,,6-6,37.4,11.0,6,492(+2),,,,[東]武藤善則,浦邊輝實,110.0,202106030507
5,8,15,ニシノライトニング,牡3,56,丸山元気,1:11.9,1/2,**,,,,,14-14,36.3,26.3,9,480(+2),,,,[東]根本康広,西山茂行,73.0,202106030507
